year,month,day,hour,latitude,longitude,depth,mag
2017,1,13,1,36.654,-121.9356667,8.44,2.79
2017,1,12,20,37.58,-113.7156667,0.71,2.6
2017,1,12,20,33.7925,-116.152,7.35,2.69
2017,1,12,14,36.5327,-98.9614,4.987,2.6
2017,1,12,10,36.4043333,-120.9378333,10.2,2.61
2017,1,12,6,36.3654,-98.1975,7.106,2.7
2017,1,12,6,34.1788333,-92.4913333,10.15,2.57
2017,1,12,4,45.842,-111.7045,17.89,3.49
2017,1,11,23,43.7273,-105.2808,0,3
2017,1,11,22,36.5249,-98.9825,5,2.5
2017,1,11,21,36.4496,-98.777,7.955,2.8
2017,1,11,21,36.5297,-98.98,6.147,3.1
2017,1,11,21,36.5278,-98.9799,5.347,2.6
2017,1,11,20,36.5256,-98.9831,6.33,2.8
2017,1,11,20,36.5248,-98.9814,5.967,2.5
2017,1,11,20,43.5873,-105.2813,0,3.1
2017,1,11,18,37.3443,-97.7275,5,2.5
2017,1,11,11,47.212,-122.4903333,12.59,2.6
2017,1,10,22,43.7671,-105.3475,0,3.5
2017,1,10,16,40.3061667,-124.069,32.82,3.12
2017,1,10,16,36.2692,-97.3474,7.874,2.6
2017,1,10,8,36.7026,-97.6747,7.694,2.8
2017,1,10,6,36.4174,-98.1347,5.866,3.3
2017,1,9,20,36.7026,-97.6719,7.798,3.2
2017,1,9,20,36.7032,-97.6726,7.383,2.5
2017,1,9,15,38.388,-118.8962,10.7,3
2017,1,9,15,36.2396,-97.2292,7.988,2.5
2017,1,9,13,38.4191,-118.8993,8.1,3
2017,1,8,22,43.7376,-105.472,0,3.1
2017,1,8,15,36.2421667,-119.3415,34.31,2.76
2017,1,8,12,34.663,-116.2125,4.89,2.81
2017,1,8,6,36.4052,-96.7114,2.645,2.6
2017,1,8,2,36.9138,-97.5796,6.624,3
2017,1,7,20,39.3291667,-122.8086667,8.59,2.98
2017,1,7,19,37.832,-122.0418333,6.68,2.64
2017,1,7,18,38.3316,-118.887,10.1,3
2017,1,7,10,36.2812,-96.9296,8.59,2.5
2017,1,7,9,44.2331667,-110.7696667,4.14,3.35
2017,1,7,5,37.054,-97.942,6.3,2.5
2017,1,7,3,37.9929,-118.2282,8.4,2.9
2017,1,7,0,36.4505,-98.7901,5.608,2.5
2017,1,6,23,35.8665,-97.3132,6.115,2.8
2017,1,6,16,38.4232,-118.9005,8.2,3
2017,1,6,6,32.4018333,-115.2538333,3.13,3.33
2017,1,6,6,32.3835,-115.2711667,7.76,3.22
2017,1,6,6,32.3971667,-115.2461667,3.57,2.9
2017,1,6,5,41.135,-121.675,5.69,2.77
2017,1,6,5,43.6625,-108.7881,12.77,3
2017,1,6,4,38.3846,-118.8878,11.6,2.9
2017,1,6,0,38.3401,-118.8954,9.4,2.8
2017,1,5,21,43.7525,-105.3378,0,3.4
2017,1,5,19,38.4218,-118.8978,8.5,3.2
2017,1,5,19,43.8434,-105.2397,0,3.3
2017,1,5,5,38.3697,-118.8889,7.7,2.6
2017,1,5,4,36.2444,-96.9991,4.455,2.8
2017,1,5,3,36.6171,-98.0562,7.117,2.6
2017,1,5,2,35.6703,-97.3995,7.069,3.1
2017,1,4,23,35.7814,-97.4681,6.881,2.7
2017,1,4,7,38.3871,-118.8862,9.8,2.8
2017,1,4,6,33.0683333,-116.0645,13.73,3.03
2017,1,4,6,34.9825,-116.8363333,2.07,2.52
2017,1,4,6,36.2847,-97.5023,6.501,2.6
2017,1,4,2,34.3373333,-117.1641667,1.84,2.58
2017,1,3,18,35.9674,-97.8208,6.054,2.5
2017,1,3,10,35.1572,-111.8919,5,2.5
2017,1,3,8,35.7813,-97.4675,6.913,2.5
2017,1,3,4,45.8584,-66.2224,5,2.7
2017,1,3,1,42.6644,-111.6255,2.21,2.9
2017,1,2,23,46.6975,-71.9347,21.1,2.5
2017,1,2,22,36.0235,-117.7841667,1.87,2.67
2017,1,2,20,31.8995,-115.9188333,0.26,2.71
2017,1,2,19,36.4199,-96.9186,3.044,3.5
2017,1,2,19,38.4035,-118.9237,10.1,2.6
2017,1,2,18,37.4111667,-118.5086667,8,2.88
2017,1,2,18,38.3908,-118.9035,8.1,2.9
2017,1,2,17,36.1258,-96.8742,4.069,2.7
2017,1,2,15,36.3961,-96.8858,4.241,3.4
2017,1,2,15,36.3968,-96.8859,4.152,3.3
2017,1,2,13,38.3889,-118.9285,7.8,3.6
2017,1,2,5,38.3594,-118.9012,8.1,2.5
2017,1,2,3,37.5741667,-118.8445,3.78,2.91
2017,1,2,2,38.7012,-118.4766,10.1,3.8
2017,1,2,0,38.3842,-118.9238,6.7,2.6
2017,1,1,23,32.9668333,-115.5628333,9.88,2.56
2017,1,1,20,35.4361,-97.9431,5,2.6
2017,1,1,20,43.5737,-105.2231,0,3.3
2017,1,1,10,32.9735,-115.5466667,5.59,2.61
2017,1,1,9,38.389,-118.9152,7.9,3
2017,1,1,6,36.2856,-97.5017,4.179,3
2017,1,1,4,32.9793333,-115.5471667,10.85,2.77
2017,1,1,3,32.9771667,-115.5421667,10.68,2.5
2017,1,1,2,32.9776667,-115.5455,11.34,3.13
2017,1,1,2,35.2542,-97.7694,4.194,2.6
2017,1,1,2,32.9731667,-115.5536667,9.35,2.94
2017,1,1,2,32.9656667,-115.5451667,11.47,2.53
2017,1,1,1,32.9788333,-115.546,13.61,3.11
2017,1,1,0,32.973,-115.5505,9.4,2.65
2017,1,1,0,32.98,-115.5458333,11.5,2.68
2016,12,31,23,32.9695,-115.5536667,8.08,2.88
2016,12,31,23,32.9748333,-115.5388333,10.2,3.63
2016,12,31,23,32.9765,-115.5516667,5.84,2.64
2016,12,31,23,32.975,-115.5458333,14.48,3.88
2016,12,31,22,32.9776667,-115.5451667,11.27,3.49
2016,12,31,22,32.9748333,-115.5476667,5.96,2.88
2016,12,31,22,32.9685,-115.5451667,6.34,2.92
2016,12,31,22,32.9701667,-115.5461667,6.25,2.64
2016,12,31,22,32.971,-115.5498333,6.13,2.99
2016,12,31,22,32.9745,-115.5483333,9.7,3.74
2016,12,31,22,32.965,-115.5418333,10.05,2.71
2016,12,31,22,32.9715,-115.5433333,10.3,2.82
2016,12,31,22,38.3583,-118.9031,5.9,3.4
2016,12,31,22,32.984,-115.5486667,11.36,2.55
2016,12,31,21,32.9726667,-115.5346667,3.92,3.29
2016,12,31,21,32.9791667,-115.5478333,9.64,3.28
2016,12,31,21,32.9713333,-115.5486667,3.62,2.5
2016,12,31,21,37.5589,-97.819,1.25,2.5
2016,12,31,21,32.9745,-115.5445,7.67,2.61
2016,12,31,20,35.9648,-97.8297,8.179,2.5
2016,12,31,20,43.5032,-105.1886,0,3.4
2016,12,31,20,34.6095,-96.2741,5,2.7
2016,12,31,16,36.4445,-96.8906,4.108,2.9
2016,12,30,23,36.2665,-97.3431,7.844,2.6
2016,12,30,22,43.98,-105.4426,0,3.2
2016,12,30,20,36.2658,-97.3605,6.47,2.7
2016,12,30,20,36.2667,-97.3454,6.352,3.1
2016,12,30,20,36.4691,-98.7922,13.11,2.6
2016,12,30,20,35.6713,-97.4026,6.954,2.8
2016,12,30,18,35.8676,-97.2156,6.596,2.7
2016,12,30,16,38.0556667,-112.8093333,11.09,2.54
2016,12,30,13,38.3646,-118.9001,7,2.5
2016,12,30,11,35.6709,-97.4005,6.875,2.9
2016,12,30,10,38.8589,-116.3863,7.7,2.6
2016,12,30,8,35.9386,-96.8262,4.576,2.6
2016,12,30,5,33.5043333,-116.559,8.55,2.81
2016,12,30,3,38.3654,-118.8986,7,3
2016,12,30,3,36.1714,-97.2733,8.101,2.8
2016,12,30,1,36.8648,-98.3463,5.802,2.6
2016,12,29,23,35.6733,-97.396,5.717,3.2
2016,12,29,23,35.6699,-97.3975,6.68,3
2016,12,29,23,36.8393,-97.7513,5.83,2.8
2016,12,29,11,36.2846,-115.4212,8.2,2.8
2016,12,29,9,36.4338,-96.9055,4.68,2.8
2016,12,29,4,38.3766,-118.8995,8.4,2.5
2016,12,29,3,35.9426,-96.8223,4.055,2.6
2016,12,29,1,34.1525,-116.704,10.05,2.76
2016,12,29,0,36.3092,-98.2339,5.35,2.8
2016,12,29,0,38.4085,-118.9366,8.1,2.6
2016,12,28,22,38.3918,-118.9101,7.3,2.7
2016,12,28,22,38.3993,-118.9119,9.4,3.7
2016,12,28,18,38.3173,-118.7826,6.7,2.8
2016,12,28,17,34.1498333,-116.7083333,10.91,2.56
2016,12,28,17,34.1513333,-116.7071667,10.92,3.92
2016,12,28,16,38.3438,-118.8833,11.1,3.7
2016,12,28,16,38.3474,-118.8843,9.4,2.6
2016,12,28,15,38.3792,-118.9171,7.4,2.7
2016,12,28,14,38.2987,-118.8221,7.2,3.5
2016,12,28,13,38.3506,-118.8613,9.7,2.8
2016,12,28,13,42.226,-111.3998333,-1.59,2.56
2016,12,28,12,38.3642,-118.9049,6.4,2.6
2016,12,28,12,38.4087,-118.9123,11.7,3.5
2016,12,28,12,38.4091,-118.9101,12.9,3.9
2016,12,28,12,38.4074,-118.9163,10.8,2.8
2016,12,28,11,38.3744,-118.9031,8.7,2.5
2016,12,28,11,38.3666,-118.9064,9.1,3
2016,12,28,11,38.3913,-118.88,11.2,2.5
2016,12,28,11,38.3578,-118.9094,6.6,2.6
2016,12,28,10,38.3634,-118.9011,5.6,2.5
2016,12,28,10,38.3818,-118.8927,8.1,2.5
2016,12,28,10,38.3658,-118.9016,7.1,2.8
2016,12,28,10,38.3411,-118.9191,7.8,3.1
2016,12,28,9,38.3956,-118.9037,11.2,3
2016,12,28,9,38.3456,-118.8944,9.9,2.9
2016,12,28,9,38.4096,-118.9225,11.2,2.5
2016,12,28,9,38.3089,-118.785,7.4,2.5
2016,12,28,9,38.3892,-118.8836,11.1,2.8
2016,12,28,9,38.3531,-118.841,10.5,2.8
2016,12,28,9,38.3855,-118.8948,9.8,3
2016,12,28,9,38.3496,-118.8905,10.2,3.1
2016,12,28,9,38.4095,-118.9269,9.9,3
2016,12,28,9,38.3439,-118.9127,8.2,3
2016,12,28,9,38.3831,-118.8957,9.6,2.6
2016,12,28,9,38.4038,-118.9146,10.9,2.8
2016,12,28,9,38.3777,-118.8957,8.8,5.5
2016,12,28,9,38.3868,-118.8944,11.5,2.9
2016,12,28,9,38.3685,-118.8971,11.3,3.2
2016,12,28,8,38.3619,-118.9092,9.9,3.8
2016,12,28,8,38.3894,-118.8994,10.2,2.6
2016,12,28,8,38.3905,-118.8923,11.3,3.5
2016,12,28,8,38.3924,-118.8625,10.2,2.6
2016,12,28,8,38.3823,-118.8864,10.9,2.5
2016,12,28,8,38.3941,-118.9003,10.7,2.5
2016,12,28,8,38.3849,-118.8927,11.4,2.5
2016,12,28,8,38.4009,-118.9178,9.9,2.8
2016,12,28,8,38.3776,-118.8938,7.9,2.6
2016,12,28,8,38.389,-118.8878,11.3,2.5
2016,12,28,8,38.3928,-118.8774,11.5,2.5
2016,12,28,8,38.3716,-118.9409,6.6,3.7
2016,12,28,8,38.3933,-118.9155,7.3,2.5
2016,12,28,8,38.405,-118.9131,9.9,3.2
2016,12,28,8,38.3897,-118.8929,11.1,3.8
2016,12,28,8,38.3904,-118.8972,12.2,5.6
2016,12,28,8,38.3755,-118.8989,11.3,5.6
2016,12,28,7,32.6153333,-115.7591667,9.16,2.79
2016,12,28,4,36.4444,-98.7774,5.147,3.4
2016,12,27,17,36.9607,-97.6522,6.544,2.7
2016,12,27,15,36.7623333,-121.479,6.94,2.94
2016,12,27,10,33.9705,-118.9086667,14.81,3.29
2016,12,26,17,35.8678,-96.6823,5.871,2.5
2016,12,26,16,34.6147,-96.2319,4.602,2.5
2016,12,26,14,35.6105,-117.4548333,3.22,2.53
2016,12,26,9,32.6118333,-115.7568333,9.46,2.57
2016,12,26,6,39.5478,-107.5668,1.15,2.9
2016,12,26,1,34.5633333,-116.2435,5.02,2.87
2016,12,25,20,46.53,-112.5313333,14.9,2.74
2016,12,25,14,36.4435,-98.7871,6.96,2.5
2016,12,25,13,35.8662,-96.6828,5.352,2.6
2016,12,25,0,33.6488333,-118.6921667,-0.17,2.75
2016,12,24,23,36.3097,-97.7377,4.695,2.9
2016,12,24,22,36.4464,-98.7754,5.063,2.6
2016,12,24,21,43.7671,-105.314,0,3.1
2016,12,24,20,36.8289,-97.769,7.358,2.7
2016,12,24,18,43.5644,-108.3806,20.39,2.5
2016,12,24,16,35.8473,-97.3756,5.063,2.5
2016,12,24,14,34.3835,-119.7548333,10.27,3.12
2016,12,24,12,36.8438,-98.242,6.427,2.5
2016,12,24,4,36.3993,-96.8885,4.53,3.6
2016,12,24,2,36.5286,-98.9709,5.56,3
2016,12,23,23,36.5323,-98.968,5.113,2.5
2016,12,23,21,36.5311,-98.9679,4.537,3.4
2016,12,23,21,36.5333,-98.9637,4.881,2.6
2016,12,23,20,36.5341,-98.9667,6.012,3.4
2016,12,23,19,36.7571,-104.9277,3.55,4.2
2016,12,23,12,41.4203333,-112.7425,0.57,2.53
2016,12,23,5,34.6188,-96.2255,4.316,2.5
2016,12,23,3,35.8492,-97.3754,5.954,2.8
2016,12,22,14,36.8449,-98.239,6.205,2.6
2016,12,22,14,37.2285,-97.8685,4.45,3.1
2016,12,22,14,35.6705,-97.4011,6.842,3.3
2016,12,22,10,36.3921,-97.6383,4.935,2.5
2016,12,22,7,32.2238333,-115.2145,19.76,2.55
2016,12,22,1,36.4457,-98.7749,6.072,3
2016,12,21,22,43.6332,-105.2615,0,3.1
2016,12,21,22,33.506,-116.556,8.62,2.69
2016,12,21,22,32.5236667,-115.6315,10.67,3.05
2016,12,21,20,36.4445,-98.7795,6.005,2.6
2016,12,21,17,36.6311,-98.4879,2.445,2.9
2016,12,21,17,36.3947,-97.3232,7.461,2.6
2016,12,21,15,37.5673,-97.8291,3.16,2.9
2016,12,21,14,36.6317,-98.4859,2.128,2.5
2016,12,21,12,36.4028,-96.7096,1.991,2.6
2016,12,20,20,33.2233333,-116.0878333,11,3.15
2016,12,20,19,44.3601,-105.4506,0,3.1
2016,12,20,19,32.5295,-115.6336667,10.01,2.92
2016,12,20,15,47.7143333,-113.6855,3.57,2.98
2016,12,20,14,36.1717,-96.7699,4.264,3.2
2016,12,20,12,42.444,-124.4883333,19.34,2.6
2016,12,20,10,40.333,-124.643,23.93,2.94
2016,12,20,9,34.6053,-96.2282,4.796,3.1
2016,12,20,7,36.4437,-98.7829,6.899,2.6
2016,12,20,5,36.4445,-98.7802,7.45,3.5
2016,12,19,20,36.6543333,-121.271,2.9,2.99
2016,12,19,12,35.6702,-97.3972,6.565,2.8
2016,12,19,8,36.535,-98.9638,5.442,2.8
2016,12,19,8,36.5359,-98.9646,5.638,3.1
2016,12,19,5,36.3571,-97.0913,7.498,2.5
2016,12,18,11,36.4578,-98.7655,7.931,2.8
2016,12,18,7,36.305,-96.6661,3.032,3
2016,12,18,7,35.6716,-97.4063,7.08,2.5
2016,12,18,5,35.6707,-97.3981,6.739,3.7
2016,12,18,1,36.3957,-97.3251,8.009,3.3
2016,12,18,0,37.6308333,-118.936,5,2.57
2016,12,17,22,36.4344,-96.9698,2.25,2.5
2016,12,17,19,36.7614,-98.0639,8.019,2.8
2016,12,17,19,38.8368333,-122.783,0.82,2.54
2016,12,17,12,35.6722,-97.4127,6.595,2.6
2016,12,17,6,37.6405,-118.9365,6.4,2.84
2016,12,17,6,37.6373333,-118.9396667,5.94,2.96
2016,12,17,6,36.5335,-98.971,5.864,2.6
2016,12,17,5,41.6841667,-111.691,3.1,2.55
2016,12,17,5,37.258,-97.8772,4.59,3
2016,12,17,1,36.5771,-98.4775,6.762,2.7
2016,12,16,23,39.0256667,-123.3583333,5.51,2.68
2016,12,16,23,36.3888,-96.7362,2.75,3.1
2016,12,16,20,41.1964,-114.9249,0,3.2
2016,12,16,19,43.8014,-105.2979,0,3.3
2016,12,16,17,37.2605,-97.8792,3.68,2.5
2016,12,16,14,36.9182,-97.5809,6.823,2.5
2016,12,16,9,37.4925,-118.8451667,6.66,2.79
2016,12,16,1,32.83,-116.1285,10.37,3.5
2016,12,15,23,38.6386667,-121.8718333,15.63,3.03
2016,12,15,22,38.4146667,-122.2628333,7.43,2.73
2016,12,15,18,36.8443,-98.2433,6.165,2.6
2016,12,15,8,35.0199,-97.6421,5,2.6
2016,12,15,6,34.0485,-117.2493333,16.71,2.96
2016,12,15,5,39.1709,-118.4589,7.9,2.5
2016,12,15,4,46.98,-67.19,5,2.5
2016,12,14,22,35.0203,-97.6429,3.899,2.5
2016,12,14,20,43.7191,-105.1929,0,3.5
2016,12,14,19,38.8153333,-122.8413333,0.81,2.54
2016,12,14,19,36.6713,-97.7342,7.968,3.2
2016,12,14,18,38.9676,-118.2201,7.6,2.6
2016,12,14,18,35.5618333,-120.8018333,4.64,2.94
2016,12,14,16,38.8071667,-122.8441667,1.58,2.99
2016,12,14,16,38.8221667,-122.8413333,1.48,5.01
2016,12,14,11,35.5606667,-120.805,4.59,3.95
2016,12,14,11,38.6456667,-121.878,15.08,2.94
2016,12,14,8,37.6378333,-118.9371667,5.54,2.78
2016,12,14,7,37.6375,-118.9358333,6.47,2.56
2016,12,14,7,37.6318333,-118.9301667,5.05,2.74
2016,12,14,7,37.6381667,-118.9251667,6.11,3.99
2016,12,14,7,37.636,-118.9286667,5.61,2.88
2016,12,13,21,35.9893333,-120.1246667,16.52,2.76
2016,12,13,21,33.2483333,-116.4171667,4.81,2.62
2016,12,13,19,38.6579,-118.7898,9.3,3.3
2016,12,13,18,36.4551,-98.7877,6.08,2.6
2016,12,13,14,44.33,-66.1,18,3
2016,12,13,13,25.1174,-109.4987,10,4.5
2016,12,13,11,35.7103333,-82.8548333,6.08,2.59
2016,12,13,10,38.2411667,-112.311,-0.62,2.69
2016,12,13,6,28.9917,-97.9172,5,3
2016,12,13,4,36.0054,-96.7755,3.484,2.9
2016,12,12,19,43.798,-105.3148,0,3.4
2016,12,12,5,36.4516,-98.7747,8.162,3.2
2016,12,11,15,35.4641,-97.1332,5.731,2.6
2016,12,11,14,33.6695,-118.7091667,-0.09,2.62
2016,12,11,11,36.284,-97.5081,6.252,3.2
2016,12,11,8,40.8593333,-124.4648333,24.09,2.76
2016,12,11,3,36.2867,-97.5049,5.785,2.9
2016,12,11,2,36.5312,-98.9701,5.386,2.5
2016,12,10,22,38.8213333,-122.7638333,1.64,2.58
2016,12,10,21,40.2615,-124.7635,9.85,2.57
2016,12,10,19,43.7595,-105.3232,0,3.6
2016,12,10,18,36.5307,-98.9744,5.949,2.5
2016,12,10,18,36.5356,-98.9725,6.907,3.2
2016,12,10,18,36.2113,-96.9814,3.695,2.6
2016,12,10,8,36.3413,-97.9016,6.931,3.4
2016,12,10,2,33.7691,-111.5645,3.26,3.2
2016,12,9,22,35.462,-97.1347,6.543,2.6
2016,12,9,21,41.8382,-119.6638,8.8,2.6
2016,12,9,20,35.4028333,-118.215,8.07,2.57
2016,12,9,9,46.3088333,-122.0318333,7.02,3.33
2016,12,8,16,40.3076667,-124.4055,20.46,2.51
2016,12,8,5,41.8678,-119.6286,9.6,2.5
2016,12,7,23,46.6196667,-113.5363333,5,2.53
2016,12,7,21,45.8592,-106.704,0,3
2016,12,7,18,36.7215,-98.389,5,2.6
2016,12,7,17,31.7986667,-116.1101667,11.22,3.11
2016,12,7,17,36.2848,-97.5061,7.244,3
2016,12,7,4,41.9248333,-112.3445,5.91,2.99
2016,12,6,23,36.2907,-96.7007,2.517,2.6
2016,12,6,20,43.6092,-105.2881,0,3.4
2016,12,6,20,43.5569,-105.4301,0,3.4
2016,12,6,16,36.9968,-105.0412,5,2.7
2016,12,6,15,36.1202,-96.7023,5.011,3.2
2016,12,6,1,32.1336667,-115.1013333,15.74,3.21
2016,12,5,23,43.7101,-105.4195,0,3.1
2016,12,5,21,36.445,-98.784,7.135,2.5
2016,12,5,20,34.6977,-96.3192,2.716,2.5
2016,12,5,19,36.4618,-98.7593,6.358,2.5
2016,12,5,18,40.2785,-124.386,22.1,4.35
2016,12,5,17,36.2567,-97.4697,8.533,3.3
2016,12,5,11,36.3062,-96.6613,2.964,2.8
2016,12,5,9,36.3071,-96.6579,2.703,2.5
2016,12,5,8,39.3303333,-122.7966667,13.86,3.06
2016,12,5,8,36.0207,-96.7463,4.194,3.2
2016,12,5,6,43.2698333,-124.4413333,15.79,3.3
2016,12,5,5,36.3083,-96.6597,2.589,2.8
2016,12,5,3,31.7995,-116.11,11.15,2.51
2016,12,5,3,36.3077,-96.6617,3.538,3.8
2016,12,4,21,43.7871,-105.3563,0,3.3
2016,12,4,13,39.3753,-115.4403,1.5,3.2
2016,12,4,12,35.6713,-97.4028,7.215,2.6
2016,12,4,8,39.6175,-98.5364,5,2.6
2016,12,4,7,39.0501,-118.8113,10.7,3.9
2016,12,4,3,35.9876667,-120.1156667,17.54,2.76
2016,12,4,3,34.5975,-96.2085,4.234,2.7
2016,12,3,18,43.7317,-105.3428,0,3.1
2016,12,3,16,31.805,-116.1031667,14.49,2.66
2016,12,3,13,40.4566667,-124.5168333,29.6,2.92
2016,12,3,6,36.2448,-96.9972,5,2.9
2016,12,3,4,36.9985,-97.9325,6.116,2.6
2016,12,2,21,40.6243333,-124.4765,28.58,2.95
2016,12,2,21,43.7468,-105.3174,0,3
2016,12,2,20,43.5483,-105.2124,0,3.3
2016,12,2,19,47.3171667,-113.1273333,20.55,2.67
2016,12,2,11,40.1501667,-123.8448333,22.74,2.57
2016,12,2,10,36.182,-89.6561667,8.47,2.89
2016,12,2,9,31.802,-116.1031667,14.01,2.78
2016,12,2,9,36.4503,-98.779,7.559,2.5
2016,12,1,20,32.4175,-115.227,9.31,2.78
2016,12,1,16,36.4536,-98.7741,7.882,2.5
2016,12,1,14,36.4529,-98.7762,7.407,2.9
2016,12,1,14,36.4511,-98.7757,7.616,2.8
2016,12,1,6,35.8295,-121.1303333,7.59,2.61
2016,12,1,5,35.0233,-97.8683,6.072,2.7
2016,12,1,4,31.8608333,-116.1423333,0.49,2.6
2016,12,1,4,31.8036667,-116.1078333,11.92,3.45
2016,12,1,2,30.9806,-109.2809,11.5,3.7
2016,12,1,1,38.729,-81.4841,11.39,2.5
2016,12,1,0,35.8481,-97.3721,5.66,2.7
2016,12,1,0,35.9963,-96.7967,3.821,2.8
2016,11,30,21,43.6071,-105.1862,0,3.3
2016,11,30,7,43.2755,-110.6533,5,2.8
2016,11,29,13,31.8013333,-116.107,11.75,2.71
2016,11,29,11,35.403,-118.2138333,7.76,2.53
2016,11,29,10,35.6838333,-89.7655,11.96,2.54
2016,11,29,7,49.0505,-113.3223,39.87,2.5
2016,11,29,3,38.8295,-122.8476667,1.82,2.97
2016,11,29,2,36.419,-98.1406,7.028,2.7
2016,11,28,15,37.6281667,-122.4713333,7.67,2.86
2016,11,28,10,36.0108333,-120.576,4.23,2.52
2016,11,28,9,36.1123333,-117.8761667,2.5,2.87
2016,11,27,22,32.7745,-115.444,8.59,2.73
2016,11,27,22,32.7825,-115.4416667,11.84,2.86
2016,11,27,18,36.445,-98.788,8.241,2.7
2016,11,27,15,31.282,-115.5968333,12.62,2.95
2016,11,27,14,36.7655,-97.5994,7.995,3.6
2016,11,27,13,36.188,-97.5276,5.511,2.5
2016,11,27,13,36.5443,-98.9589,5.351,2.8
2016,11,27,12,32.7605,-115.4365,7.88,2.7
2016,11,27,12,32.7656667,-115.4373333,11.2,3.07
2016,11,27,7,32.7753333,-115.4365,11.91,2.76
2016,11,27,7,32.7661667,-115.4351667,9.7,2.89
2016,11,27,5,36.1274,-97.0653,6.923,2.5
2016,11,26,14,44.652,-110.4311667,3.68,2.89
2016,11,26,14,36.9312,-98.014,4.589,2.6
2016,11,26,11,31.3403333,-115.2671667,2.02,2.89
2016,11,26,8,32.1735,-115.1521667,22.95,2.7
2016,11,26,8,32.748,-115.4236667,11.25,3.35
2016,11,26,7,36.478,-98.7395,6.789,2.9
2016,11,26,7,36.4342,-97.248,8.244,2.5
2016,11,26,2,37.2432,-97.658,5.3,2.7
2016,11,25,22,40.5498333,-124.766,3.62,2.56
2016,11,25,21,36.5334,-98.9712,5.757,2.6
2016,11,25,21,36.8863,-97.6583,4.113,2.6
2016,11,25,19,36.3594,-98.5672,7.98,2.5
2016,11,25,18,36.2863,-97.5054,8.355,2.7
2016,11,25,16,34.328,-118.3345,6.49,2.6
2016,11,25,15,40.4533333,-111.9951667,10.29,3.19
2016,11,25,15,36.115,-117.8783333,2.61,2.55
2016,11,25,15,36.8434,-97.7522,7.893,4
2016,11,25,12,36.8187,-97.6115,7.69,2.7
2016,11,25,9,36.0076,-96.7752,3.098,2.6
2016,11,25,5,44.3493333,-110.654,3.33,2.89
2016,11,25,5,44.3558333,-110.6623333,3.9,2.55
2016,11,25,2,44.355,-110.6595,4.16,2.55
2016,11,24,19,43.5682,-105.2529,0,3.4
2016,11,24,16,35.9931,-96.7981,5.707,3.6
2016,11,24,8,36.214,-96.981,5.202,3.5
2016,11,24,5,36.4621,-98.7653,7.563,2.7
2016,11,24,2,32.2356667,-115.611,14.11,2.72
2016,11,24,1,36.1545,-89.6926667,8.75,3.3
2016,11,23,23,35.9946,-96.7977,5.831,2.8
2016,11,23,21,43.7577,-105.32,0,3.4
2016,11,23,7,34.3275,-119.5,2.32,3.3
2016,11,22,22,35.7929,-98.6042,4.6,2.9
2016,11,22,22,43.7242,-105.3232,0,3.2
2016,11,22,20,39.3206667,-122.7883333,12.81,2.76
2016,11,22,19,33.7866667,-116.1213333,2.5,2.79
2016,11,22,17,36.8438,-97.8332,5.151,3
2016,11,22,10,36.7283,-98.432,3.813,2.7
2016,11,22,9,36.0066,-96.7687,4.44,3.5
2016,11,22,9,36.0084,-96.771,3.08,2.6
2016,11,22,7,27.6511,-111.471,10,4.4
2016,11,21,20,43.5611,-105.2422,0,3.5
2016,11,21,17,36.1178333,-117.8758333,2.77,2.61
2016,11,21,9,38.6346667,-121.8831667,15.36,2.67
2016,11,21,9,38.6355,-121.8868333,15.49,2.95
2016,11,21,8,36.4451,-98.7977,6.457,2.6
2016,11,21,8,44.8036667,-110.487,2.51,2.58
2016,11,21,1,38.637,-121.8883333,15.32,2.81
2016,11,20,21,24.6266,-109.1427,10,4.3
2016,11,20,21,24.673,-109.1901,10,4.6
2016,11,20,20,35.6611,-97.1524,4.055,2.5
2016,11,20,9,36.0091667,-117.805,1.46,2.74
2016,11,20,4,36.39,-96.714,2.723,2.6
2016,11,19,11,36.4459,-98.7789,6.897,3
2016,11,19,6,36.2939,-97.5123,7.105,2.5
2016,11,19,4,36.4496,-98.7751,7.109,2.6
2016,11,19,3,36.443,-98.7831,7.323,3
2016,11,19,0,36.2252,-98.943,6.019,2.8
2016,11,18,23,36.8469,-97.699,7.99,2.8
2016,11,18,20,43.6186,-105.1488,0,3.4
2016,11,18,19,36.4434,-98.777,6.002,2.9
2016,11,18,17,36.4444,-98.7835,7.381,2.9
2016,11,18,13,36.0293,-96.7394,5,2.8
2016,11,18,12,36.2217,-98.9456,5.984,2.5
2016,11,18,6,36.2277,-98.9335,5,2.6
2016,11,18,4,36.4481,-97.1201,5.686,2.5
2016,11,18,0,36.5395,-98.9886,3.73,2.7
2016,11,17,20,36.0437,-97.2186,8.002,2.7
2016,11,17,18,47.5575,-92.6084,0,2.7
2016,11,17,15,36.0756667,-120.6448333,3.06,2.62
2016,11,17,12,36.7186,-98.3972,4.792,2.5
2016,11,17,6,35.2305,-118.636,2.71,2.59
2016,11,16,22,36.9341,-98.0366,5.991,2.5
2016,11,16,21,39.6504,-98.5941,5,2.7
2016,11,16,17,39.6432,-98.4685,5,3.4
2016,11,16,9,35.6703,-97.3984,6.864,2.6
2016,11,15,23,44.3315,-110.8518333,11.2,2.51
2016,11,15,19,36.9434,-97.8951,4.877,2.7
2016,11,15,17,40.5081667,-124.2121667,20.82,3.11
